macro_f1,s0_acc,s3_acc,s0_confwrong,s3_confwrong,s3_ece,auc_time,auc_contra,coverage
0.4280183123138605,0.4734196496572734,0.5377760853008378,0.23842345773038842,0.05304645849200305,0.04609334032511825,0.558031612475784,0.746889723695287,0.614965727341965
0.4387837435195019,0.4668697638994669,0.5098629093678598,0.177989337395278,0.05019040365575019,0.05304226660473765,0.514264694799452,0.704000106926313,0.4886138613861386
0.4434847777680107,0.39097486671744097,0.4301980198019802,0.26351865955826353,0.053465346534653464,0.11163702140488418,0.569132459266132,0.6594177001646979,0.5277227722772277
